   RA(2000)  Dec(2000)    Flux
 h  m    s    d  m   s      Jy
11 24 24.53 +31 12 53.7   1.75
11 24 26.84 -21 34 41.2   1.71
11 24 27.04 -28 20 30.4   0.85
11 24 27.42 -21 42 20.9   1.34
11 24 31.07 +11 56 39.2   1.48
11 24 31.91 +43 15 38.4   4.81
11 24 32.24 -04 28 20.1   1.42
11 24 33.52 +32 28  9.1   1.20
11 24 34.69 +16 16 51.9   3.86
11 24 34.72 -18 39 12.1   1.32
11 24 37.76 -30 43 23.3   1.30
11 24 37.78 +37 22 53.2   1.04
11 24 38.17 +04 56 21.2  12.30
11 24 38.28 +75 38  1.0   0.69
11 24 39.22 +29 49 25.6   1.08
11 24 40.16 +02 35 30.3   1.09
11 24 40.65 +32 35 13.6   1.80
11 24 41.29 -17 05  8.0   2.88
11 24 41.43 +11 42 30.4   2.01
11 24 42.55 +30 36 46.3   1.45
11 24 42.86 +19 12 39.6   8.03
11 24 42.94 +07 55 35.9   0.77
11 24 43.77 +19 19 28.9   1.77
11 24 43.87 +74 12 49.0   2.36
11 24 44.14 +07 57 12.5   0.76
11 24 44.63 +50 34  1.5   0.86
11 24 44.99 +10 11 37.1   1.89
11 24 45.11 +29 50 41.1   1.56
11 24 45.13 -04 02 27.6   4.11
11 24 45.57 +28 57  1.8   1.05
11 24 46.43 +30 28 15.0   0.86
11 24 46.73 +47 46 11.5   0.76
11 24 48.15 +19 12 54.5   1.10
11 24 48.33 +28 19  1.6   1.10
11 24 50.79 +82 35 38.8   1.08
11 24 52.27 -26 40 48.2   1.34
11 24 53.49 +34 10 11.3   1.27
11 24 53.84 +04 19 52.5   1.18
11 24 55.78 -23 38 31.3   0.45
11 24 58.08 +56 40 46.5   0.97
11 24 58.47 +06 21 59.6   1.34
11 24 59.65 +16 44  6.5   1.01
11 25  0.71 +33 38 59.5   1.68
11 25  1.43 -16 31 37.4   2.37
11 25  2.56 -05 34  8.3   1.45
11 25  2.90 +31 12 32.4   1.16
11 25  5.28 +02 34 48.3   0.96
11 25  5.48 -19 21 38.4   1.15
11 25  6.09 +77 09 10.2   0.66
11 25  6.34 -00 16 50.0   1.15
11 25  6.50 +03 08 36.7   1.85
11 25  7.25 -09 21 23.0   1.05
11 25  8.57 +01 23  5.8   1.49
11 25 11.69 +31 44 26.9   1.01
11 25 13.30 -25 52 44.4   1.16
11 25 13.54 +64 43 18.7   1.05
11 25 16.04 +28 12  7.4   3.86
11 25 16.95 +30 05 52.1   0.87
11 25 17.00 +37 22 32.3   0.66
11 25 20.04 -29 25  3.2   0.78
11 25 23.65 -22 53 12.5   0.48
11 25 25.51 -14 28 35.6   2.03
11 25 26.41 +01 43  9.4   0.75
11 25 26.64 +27 43 17.0   0.78
11 25 29.82 -18 33  9.2   0.72
11 25 29.85 -11 37 25.2   4.22
11 25 30.33 +55 58 28.1   0.62
11 25 31.07 +60 12 40.6   2.40
11 25 32.20 -27 16  6.8   1.28
11 25 34.15 +69 05  2.8   1.67
11 25 34.20 -01 47 50.2   0.75
11 25 35.06 +56 09 24.6   0.72
11 25 35.33 +41 25 59.8   0.79
11 25 35.46 +08 18 52.1   0.78
11 25 37.16 -04 41 23.2   3.26
11 25 38.07 +04 21 21.7   1.10
11 25 40.03 +39 25 53.2   0.58
11 25 40.21 +33 39 27.0   0.95
11 25 41.23 -22 11 55.0   4.21
11 25 41.62 +61 02 58.5   1.03
11 25 42.18 +17 28 53.0   0.67
11 25 42.32 +56 42 17.0   0.77
11 25 44.13 +54 39  8.9   0.88
11 25 44.27 -25 22 35.9   1.56
11 25 45.89 +19 47 57.6   2.65
11 25 47.79 -04 35 34.8   1.78
11 25 49.09 +19 21 12.2   0.64
11 25 49.79 +16 52 40.6   0.78
11 25 49.80 +43 51 36.8   0.53
11 25 50.95 +30 01 13.1   0.69
11 25 51.16 +11 30 32.0   1.24
11 25 51.32 -23 02 26.3   0.64
11 25 51.47 -18 03 47.9   1.97
11 25 52.39 +14 01 53.9   1.25
11 25 54.46 +00 59 40.1   3.84
11 25 54.90 +64 15 11.3   1.46
11 25 55.10 +19 53 46.5   4.17
11 25 55.41 +49 14 18.4   3.92
11 25 55.68 -23 39 11.0   0.64
11 25 56.11 +52 42 21.7   1.44
11 25 56.94 +20 05 32.8   3.13
11 25 57.12 -03 41 57.9   1.34
11 25 57.24 -07 29 59.0   4.27
11 25 58.75 +00 42 15.7   3.00
11 25 59.58 -16 23  1.4   0.80
11 26  1.14 -00 42 53.0   1.66
11 26  1.55 +25 28 35.3   0.96
11 26  1.74 -23 43 30.7   1.26
11 26  2.59 +46 41 14.8   0.58
11 26  4.16 +16 49  7.7   0.81
11 26  5.39 +19 08  3.7   2.52
11 26  6.04 +50 22 46.1   3.93
11 26  7.34 +35 29 29.7   0.88
11 26  8.55 +30 03 36.3  11.97
11 26  8.99 -15 27 40.0   1.34
11 26 10.44 -19 11 55.4  10.07
11 26 11.63 -01 21 17.2   1.33
11 26 12.13 +18 22 36.3   1.51
11 26 13.36 -24 25 23.7   0.65
11 26 13.44 -26 42 15.5   0.83
11 26 14.48 +01 24 30.7   0.82
11 26 15.71 +13 45 35.7   1.70
11 26 15.96 -25 01 38.8   0.50
11 26 19.96 +54 53  0.0   0.76
11 26 20.43 +50 53 38.0   0.68
11 26 20.58 -28 00  5.7   0.96
11 26 20.83 -30 28  4.7   1.97
11 26 23.59 -15 29 12.7   5.15
11 26 23.70 +33 45 27.4   2.76
11 26 24.15 +47 50 36.3   0.63
11 26 24.18 -06 33 37.8   6.27
11 26 24.55 +24 50 25.0   0.87
11 26 24.82 +10 17 28.6   0.95
11 26 25.91 +13 48 41.2   0.74
11 26 27.19 +42 11 47.8   0.86
11 26 27.31 +12 20 35.4  13.85
11 26 27.69 -01 09  2.5   1.48
11 26 27.85 +39 19  8.7   0.71
11 26 28.44 -16 34  1.8   0.84
11 26 28.92 -28 38 43.1   0.73
11 26 33.28 +70 42 49.2   0.66
11 26 34.99 +59 33 32.4   2.02
11 26 36.77 +53 56  3.4   0.68
11 26 37.15 +49 29 18.1   0.41
11 26 37.84 +02 05 49.1   0.99
11 26 41.57 -29 30 31.4   1.07
11 26 43.64 -18 36 50.2   5.89
11 26 43.76 +10 43 10.0   2.56
11 26 44.11 -29 51  0.6   4.30
11 26 44.83 +28 09 33.6   0.96
11 26 45.65 +33 12  3.3   1.05
11 26 46.08 -20 48 47.2   1.15
11 26 46.86 +79 39 48.4   0.41
11 26 46.97 -15 40 23.3   0.65
11 26 48.53 +12 23 59.8   3.91
11 26 50.60 -03 05 36.3   1.44
11 26 50.93 +64 51  6.7   0.51
11 26 52.65 -22 22 17.1   0.70
11 26 53.93 +48 34 12.6   2.00
11 26 54.97 -14 55 51.6   0.56
11 26 55.82 +01 43  2.7   0.84
11 26 56.58 +76 14 33.3   0.86
11 26 56.77 +28 46  7.2   1.58
11 26 58.27 +35 50 41.2   2.97
11 26 59.15 -26 33 56.4   0.79
11 27  0.68 +22 34 33.6   1.37
11 27  2.11 +02 31 13.9   1.86
11 27  2.35 +17 07  1.8   0.78
11 27  2.43 -20 56 26.6   1.01
11 27  3.33 +03 15 42.7   2.22
11 27  3.85 -18 57 11.8   1.08
11 27  6.35 -07 10  3.7   1.21
11 27  6.67 -30 02 33.2   1.33
11 27  8.32 +64 49 26.7   0.69
11 27  9.47 +49 37 25.1   5.12
11 27  9.51 -28 06 18.5   0.53
11 27 12.51 -18 32 57.2   0.58
11 27 13.50 +16 38 23.1   1.33
11 27 13.54 +56 56 18.3   0.81
11 27 13.63 +13 24 25.4   0.59
11 27 14.86 -00 23 39.4   0.60
11 27 16.25 +11 22 58.7   1.01
11 27 16.94 +19 32 42.5   1.52
11 27 17.87 +54 15 50.6   0.49
11 27 19.79 -15 59  5.7   0.87
11 27 21.73 -02 13 28.0   2.14
11 27 22.64 +53 01  2.8   2.09
11 27 22.83 -07 46  1.6   2.12
11 27 23.24 +49 01 27.9   0.47
11 27 23.46 +69 04 55.0   0.60
11 27 29.47 -07 44 49.6   1.21
11 27 31.09 -16 01 18.2   0.61
11 27 31.49 -28 09 43.7   0.54
11 27 31.49 +58 41 45.2   0.72
11 27 33.95 +45 13 20.6   1.60
11 27 35.29 -12 56 11.4   1.52
11 27 38.06 +58 51  8.4   0.89
11 27 38.23 -26 41 28.6   0.44
11 27 38.37 +01 34 28.8   1.60
11 27 38.85 +02 04  6.5   2.62
11 27 40.10 +56 50 12.9   1.09
11 27 42.71 +50 06  7.4   0.41
11 27 42.79 -01 07 30.2   2.19
11 27 43.17 -21 28 51.5   0.72
11 27 43.60 +57 43 17.4   2.06
11 27 44.10 +26 58 53.3   1.69
11 27 44.27 +09 42 42.5   0.82
11 27 45.25 -16 05 10.4   0.75
11 27 45.64 +68 12 28.7   3.19
11 27 47.52 +03 41  5.7   2.48
11 27 47.54 +34 04 55.3   1.73
11 27 48.41 +22 32 57.9   0.81
11 27 49.84 +72 19 14.3   1.06
11 27 50.27 +12 57 37.3   0.98
11 27 50.39 +34 48 36.7   1.30
11 27 53.56 +00 05 17.4   2.43
11 27 54.53 -00 55 11.0   1.27
11 27 54.82 +42 52 54.4   0.67
11 27 54.99 +19 25 11.7   0.65
11 27 56.20 -22 27 49.5   1.39
11 27 57.64 -18 23 13.3   1.06
11 27 58.00 +19 09 42.7   2.38
11 27 58.95 -12 09 43.7   2.08
11 27 59.05 -14 45 11.2   2.07
11 27 59.43 -07 23 44.8   2.56
11 28  0.59 +13 29 59.6   4.99
11 28  1.17 +11 15 18.6   2.77
11 28  1.35 +18 27  4.0   1.25
11 28  2.01 +19 53 42.3   0.79
11 28  2.09 +32 30 48.9   4.11
11 28  2.19 +59 45  2.4   0.54
11 28  2.32 +22 30 13.2   2.84
11 28  4.62 +25 45 31.8   5.55
11 28  5.51 +12 30  2.2   3.88
11 28  5.66 +48 23  9.0   0.46
11 28  8.30 -24 55 23.4   0.97
11 28  9.49 +25 19 12.4   1.52
11 28 10.49 +66 48 20.3   3.99
11 28 10.63 +64 16 23.0   1.70
11 28 10.82 +32 15 50.2   5.89
11 28 11.56 +64 31 53.8   0.46
11 28 12.81 +24 17 42.9   1.10
11 28 14.29 +22 51 45.7   1.02
11 28 14.85 -16 38 40.6   1.67
11 28 15.58 +08 24 19.0   2.68
11 28 15.92 +73 51 23.4   0.73
11 28 16.25 +25 54  3.1   3.38
11 28 16.29 +29 44 54.7   0.63
11 28 16.51 -25 22 49.1   0.50
11 28 17.07 -26 59 54.1   0.53
11 28 20.52 +11 11 18.3   2.29
11 28 20.54 +11 43 45.6   0.94
11 28 20.60 -20 51 44.4   1.03
11 28 20.78 -20 59  1.7   0.48
11 28 20.84 -11 22 16.6   1.34
11 28 23.70 -10 58 18.9   1.06
11 28 24.73 +00 34 21.7   0.78
11 28 26.69 +55 33 11.8   0.91
11 28 27.80 +58 31 59.4   3.55
11 28 29.04 -21 07 56.8   2.64
11 28 29.53 +22 07 27.8   1.13
11 28 30.13 +28 01 15.1   2.25
11 28 30.40 -11 09 14.8   1.72
11 28 31.15 +58 33 45.1   4.25
11 28 31.16 +37 28 57.8   3.98
11 28 32.39 +68 49 29.5   2.43
11 28 32.62 +74 03 54.2   1.61
11 28 34.10 -16 55 18.9   0.63
11 28 34.75 -17 49 35.2   4.72
11 28 34.87 +21 02 42.6   1.39
11 28 34.90 +35 29 58.8   0.84
11 28 35.81 +65 14  5.3   0.74
11 28 36.19 +55 29 14.9   0.58
11 28 37.27 +19 19 53.1   0.73
11 28 38.81 +73 54  7.2   0.89
11 28 38.87 -12 32 43.3   0.87
11 28 38.98 -19 49 32.1   1.69
11 28 39.12 +16 29 48.6   0.72
11 28 39.31 +36 01 34.6   1.99
11 28 43.33 -14 14 37.7   1.42
11 28 45.06 -20 53  3.4   3.49
11 28 45.21 +63 55 13.4   0.60
11 28 46.66 +31 14 56.5   1.06
11 28 48.79 +17 11  4.8   4.23
11 28 50.83 +19 53 48.7   0.56
11 28 51.08 -24 22 52.5   1.46
11 28 52.02 -30 20 18.6   1.81
11 28 53.95 -14 26 14.5   1.18
11 28 54.30 +71 40 29.9   0.98
11 28 55.02 +60 59 29.0   2.86
11 28 55.10 -29 21 40.9  12.00
11 28 56.05 +41 37 35.6   0.87
11 28 56.47 -28 45  7.2   1.19
11 28 56.51 +59 38  2.8   0.58
11 28 57.67 +40 36 56.8   2.95
11 28 58.81 +15 57 47.2   0.81
11 29  0.30 +26 09 14.6   1.85
11 29  0.53 +48 31 17.7   0.72
11 29  0.97 +64 44  8.0   0.70
11 29  1.59 -26 10 21.4   5.65
11 29  3.21 +60 41 37.2   0.64
11 29  3.65 +63 55 50.9   1.48
11 29  3.83 -16 38 26.1   2.11
11 29  4.32 -24 57 42.5   4.67
11 29  5.04 +37 45 32.0   0.79
11 29  5.07 +51 23  7.6   2.19
11 29  5.32 -03 24 53.2   1.48
11 29  9.50 +63 42 38.1   0.55
11 29 10.69 +50 23 44.9   2.62
11 29 10.83 +37 09  3.6   2.64
11 29 11.01 +62 45 30.7   0.48
11 29 11.45 -14 16 44.5   1.21
11 29 11.85 -20 23  0.1   2.01
11 29 11.92 +12 22 15.3   2.02
11 29 11.95 +20 23 18.5   1.51
11 29 12.02 +19 13 47.9   1.00
11 29 12.38 -07 03 13.5   8.02
11 29 13.46 +09 51 56.1   3.99
11 29 14.18 -15 39 35.7   0.83
11 29 14.47 -00 57 45.4   0.70
11 29 14.64 +56 28 41.5   0.76
11 29 15.74 +01 26 20.3   0.88
11 29 18.30 +13 02 26.6   0.63
11 29 19.33 -14 41  2.6   1.00
11 29 19.67 +13 08 12.0   5.53
11 29 20.26 +48 01 24.3   1.98
11 29 21.51 +15 16 47.4   1.32
11 29 21.62 +29 05 16.3   4.46
11 29 22.20 +41 31 36.4   1.21
11 29 22.95 +43 05  9.5   1.88
11 29 23.81 +21 01 17.8   1.63
11 29 25.21 +21 12  7.0   1.70
11 29 27.05 -20 40 42.8   0.55
11 29 28.39 -15 33 11.4   2.13
11 29 29.07 +10 10 55.6   4.70
11 29 29.07 +45 20 21.4   0.99
11 29 31.48 -28 53 20.0   2.25
11 29 32.30 -16 29 39.4   0.81
11 29 33.96 -11 00 27.9   3.12
11 29 34.31 +45 43 46.1   2.33
11 29 34.50 +08 22 13.5   0.91
11 29 34.99 +59 55  5.6   0.51
11 29 35.99 +00 15 13.5   8.16
11 29 37.51 +70 36 28.0   0.71
11 29 38.07 +22 02 23.6   1.22
11 29 42.17 -28 52 55.4   2.01
11 29 43.01 +20 56 22.3   1.89
11 29 43.59 +33 55 42.7   0.61
11 29 44.35 +13 19 40.8   0.77
11 29 45.55 -01 21 47.3   3.69
11 29 45.62 +23 48 34.3   1.31
11 29 46.10 +44 21 58.9   1.64
11 29 46.17 -29 28 26.8   0.92
11 29 46.63 -23 59 35.1   1.74
11 29 46.82 +33 58 36.9   0.83
11 29 47.06 +43 25 29.5   0.98
11 29 47.08 -24 13  9.3   1.27
11 29 47.55 +31 25  1.2   0.95
11 29 48.12 +50 25 50.1   7.24
11 29 48.47 +44 04 21.8   0.65
11 29 48.62 +28 33  7.2   1.42
11 29 50.71 -18 08 58.6   1.16
11 29 51.54 +36 22 12.4   0.54
11 29 52.48 -25 17 26.9   0.81
11 29 54.67 -28 42  6.1   4.91
11 29 55.91 +37 48 24.0   2.85
11 29 56.46 +31 47 45.7   0.95
11 29 56.59 -21 23 16.0   0.55
11 29 56.67 -14 00 13.9   0.68
11 29 56.98 -21 51 57.8   0.55
11 29 58.96 -22 42 30.6   0.54
11 29 59.14 -24 39 58.3   0.65
11 29 59.37 -20 04 36.6   0.89
11 30  0.38 +33 01 57.8   0.86
11 30  1.36 +09 44 27.1   1.08
11 30  2.21 +68 12 43.6   0.79
11 30  2.57 +35 40 42.8   1.15
11 30  2.71 -13 54  7.3   0.88
11 30  2.91 -00 25 32.8   1.51
11 30  3.79 +11 49  5.5   4.45
11 30  5.32 -12 38 37.9   1.68
11 30  5.44 +34 34 28.9   2.63
11 30  5.79 +15 41  9.0   1.45
11 30  6.02 +27 49 33.7   0.95
11 30  6.65 +28 31 22.7   1.43
11 30  7.19 -24 49 47.3   1.87
11 30  7.41 -14 49 24.5   4.27
11 30  7.59 -23 23 44.7   1.71
11 30  7.74 -28 21 41.5   1.49
11 30  9.23 -03 29 31.3   8.53
11 30  9.36 -22 34 16.6   0.59
11 30  9.83 -03 15 51.2   1.00
11 30 10.24 -14 45 45.7   0.74
11 30 12.61 +29 12  4.5   0.71
11 30 12.92 -13 19 48.0  11.13
11 30 14.83 -10 06 31.0   2.77
11 30 14.87 +15 22 16.3   0.94
11 30 15.27 -19 00 53.7   1.29
11 30 15.74 -27 02  5.1   1.26
11 30 17.22 -25 58 52.4   1.20
11 30 18.26 +49 11 12.2   0.44
11 30 18.65 +41 15 29.3   0.57
11 30 19.46 +10 15 29.6   1.76
11 30 21.03 +00 58 24.0   6.30
11 30 21.06 +57 59 10.6   0.71
11 30 21.18 +20 45 37.6   0.83
11 30 22.94 +18 43 35.8   1.47
11 30 23.76 -14 17 43.3   2.50
11 30 24.28 -18 50 23.4   0.87
11 30 24.44 +19 07 24.5   0.76
11 30 25.21 +66 26  5.0   9.05
11 30 26.05 +31 43 55.9   1.32
11 30 27.88 -13 22  4.9   3.68
11 30 28.26 +26 04  1.2   2.49
11 30 28.56 +14 12 16.5   0.60
11 30 33.31 +21 57 34.3   2.06
11 30 33.70 +32 21 37.6   4.85
11 30 33.80 -24 39 56.8   0.65
11 30 33.91 +00 28 58.9   0.87
11 30 36.27 -20 04 19.9   2.58
11 30 38.37 -09 41 25.3   0.95
11 30 38.81 +73 27 44.2   1.14
11 30 39.31 +10 39 39.0   0.95
11 30 42.64 +30 31 33.4   1.99
11 30 43.27 -07 42 26.0   3.00
11 30 44.25 -07 47 47.7   1.13
11 30 45.41 +43 37 51.2   0.89
11 30 45.48 +07 26 19.7   1.40
11 30 47.39 +43 24 51.1   7.28
11 30 47.50 +20 24 18.9   1.70
11 30 48.04 +62 04 51.2   1.37
11 30 48.05 -05 32 59.2   3.09
11 30 49.09 +72 21 16.4   0.41
11 30 51.34 +73 49 59.7   4.10
11 30 51.54 +51 07 47.9   0.53
11 30 51.96 -12 04 28.0   1.16
11 30 51.97 +36 18  9.3   0.75
11 30 52.54 +21 18 13.3   3.11
11 30 52.90 +05 33 47.2   0.99
11 30 53.87 +10 22 11.1   0.72
11 30 54.35 +06 28  3.8   0.72
11 30 56.49 +45 23 22.8   0.69
11 30 56.79 +75 48 24.3   0.78
11 30 56.92 -17 34 33.6   1.93
11 30 57.17 +12 15  0.9   1.14
11 30 57.40 +61 15  9.6   0.47
11 30 57.55 -23 51 35.3   0.75
11 30 57.62 +57 00 49.9   1.08
11 30 57.89 +13 13  1.8   0.88
11 30 58.66 -19 07 33.1   5.58
11 30 59.03 +09 10 24.5   0.87
11 31  0.15 +77 01 47.8   0.77
11 31  2.48 -18 32 48.0   0.63
11 31  2.69 +32 19  9.3   1.05
11 31  2.99 +21 11 25.1   2.04
11 31  3.16 -23 39 45.0   0.94
11 31  3.99 -27 05 14.1   4.66
11 31  5.68 -17 06 45.3   0.50
11 31  6.45 +61 15  0.7   5.61
11 31  7.32 -24 58 32.5   0.79
11 31  7.34 -05 04 38.2   1.59
11 31  9.00 +61 25 34.4   0.66
11 31  9.33 -16 08 41.4   0.61
11 31  9.40 -20 32 35.5   1.27
11 31  9.68 +31 14  2.4   2.00
11 31 11.50 +44 07 59.4   0.83
11 31 12.23 -00 33 29.1   1.08
11 31 13.23 +39 00 32.5   1.56
11 31 14.28 +08 27 15.4   0.83
11 31 14.91 +55 05 20.9   2.33
11 31 15.34 +19 54 58.0   4.92
11 31 16.57 +51 46 32.6   0.71
11 31 17.64 +36 29 42.3   0.73
11 31 17.97 -25 26 39.1   0.68
11 31 18.01 +10 04 14.0   0.92
11 31 18.81 +19 52 21.1   0.55
11 31 19.34 -26 19 58.6   1.14
11 31 20.10 -17 11 37.0   0.72
11 31 21.89 -14 13 26.0   1.03
11 31 23.06 +21 26 32.3   1.13
11 31 25.76 +58 45 26.1   0.70
11 31 25.82 +18 33 27.1   1.30
11 31 26.26 +15 01 44.1   0.79
11 31 28.48 +39 21 27.1   1.26
11 31 28.92 +21 16 56.5   0.63
11 31 29.28 +16 23  9.2   0.79
11 31 29.31 -05 00 19.9   1.21
11 31 30.32 +21 33 41.5   3.14
11 31 31.47 +01 28 44.6   0.69
11 31 32.57 +33 40  7.5   0.79
11 31 32.85 +19 29  1.3   5.59
11 31 36.53 +42 15 53.8   0.90
11 31 36.83 +53 33 48.6   0.37
11 31 38.97 +45 14 52.6   6.30
11 31 42.77 -25 20 28.9   4.19
11 31 43.17 +47 00  2.5   0.75
11 31 44.13 +06 19  5.0   0.70
11 31 44.90 +06 21 50.4   0.87
11 31 45.55 +01 08 24.6   2.41
11 31 47.14 +78 38  7.5   0.41
11 31 47.46 +35 48 53.4   0.62
11 31 47.67 -19 56 17.5   0.70
11 31 48.10 +18 52  7.3   1.11
11 31 49.14 +32 59  9.2   0.97
11 31 50.88 +09 55 14.7   1.40
11 31 51.01 -25 20 58.5   0.47
11 31 51.57 -28 02 59.3   1.17
11 31 52.93 +55 52 51.1   3.82
11 31 53.64 -19 53  1.8   0.63
11 31 53.98 +57 32 17.3   0.69
11 31 54.67 -21 32 15.8   1.82
11 31 55.20 -26 24 20.5   2.66
11 31 55.27 -24 50 33.8   0.70
11 31 55.35 -30 09 56.0   1.01
11 31 55.61 -19 54 32.7   2.47
11 31 55.79 -04 30 23.2   1.00
11 31 56.33 +61 47 11.0   0.59
11 31 56.57 +04 55 46.7   3.62
11 31 57.29 -01 50 43.1   1.00
11 31 59.95 -02 45 24.5   0.94
11 32  2.68 +67 49 53.4   0.64
11 32  5.29 -24 17 48.6   0.54
11 32  6.76 +57 23 31.0   1.21
11 32  9.13 +01 32 18.0   1.76
11 32 10.98 -29 02 25.7   0.67
11 32 12.93 +09 48 40.6   0.84
11 32 12.96 +05 34 54.9   1.29
11 32 13.16 -20 34 24.1   3.29
11 32 13.50 -12 21 39.9   1.27
11 32 13.61 +16 28 49.0   4.22
11 32 16.51 +20 35 41.3   0.64
11 32 16.66 +15 39 43.3   3.97
11 32 18.23 -12 43  5.9   0.75
11 32 20.27 -03 10  3.2   2.30
11 32 21.74 +55 58 32.0   1.04
11 32 21.89 -06 32 23.9   0.98
11 32 22.54 +27 48 29.7   1.61
11 32 26.33 +17 53 46.7   1.37
11 32 27.00 +00 32  2.7   1.13
11 32 29.45 +52 27 30.8   1.38
11 32 31.70 +35 38 41.8   0.62
11 32 33.42 -21 33 42.4   0.74
11 32 33.49 +34 53 15.3   2.03
11 32 34.64 +44 13  9.4   0.79
11 32 34.90 +12 20 38.1   1.07
11 32 35.20 +63 23 54.2   2.23
11 32 35.38 -01 28 57.6   2.28
11 32 36.41 +36 54  7.2   3.51
11 32 37.39 -29 20 23.6   0.96
11 32 40.87 -25 11 41.7   0.93
11 32 44.46 -18 50 15.2   1.56
11 32 44.53 +02 27 56.4   1.68
11 32 44.62 +63 11 48.5   1.55
11 32 45.55 +00 34 23.6   1.77
11 32 45.86 +34 39 37.5   5.52
11 32 45.86 +20 21 37.7   3.07
11 32 47.17 -15 49 26.6   1.59
11 32 47.96 +07 22 18.9   0.70
11 32 49.39 +11 34 44.2   0.76
11 32 49.94 -27 40 30.2   0.74
11 32 51.27 +54 10 29.2   0.63
11 32 52.10 -21 39 36.4   1.54
11 32 52.55 -21 02 43.9   0.99
11 32 52.93 -14 59  7.8   0.54
11 32 53.79 -28 21 21.3   0.94
11 32 53.97 -25 40 17.3   0.66
11 32 56.01 +38 27 24.9   0.70
11 32 58.13 +28 07 28.2   1.52
11 32 59.42 +10 23 46.7   6.80
11 32 59.44 +63 11 34.5   1.22
11 33  1.66 +14 32 22.6   1.06
11 33  2.24 -04 03  9.2   1.22
11 33  4.36 -16 07 12.8   1.65
11 33  4.81 -04 00 29.9   2.22
11 33  5.52 +44 59 10.8   3.95
11 33  5.78 +08 47 39.7   0.81
11 33  5.87 -27 56 50.5   0.66
11 33  6.61 +68 13 28.2   2.63
11 33  7.97 +01 24  9.0   1.78
11 33  8.11 -17 25 32.4   1.23
11 33  9.24 +01 00  4.5   0.61
11 33  9.33 +46 38 38.0   0.52
11 33  9.46 +33 43 10.4   6.69
11 33  9.81 +16 06 54.9   0.81
11 33 10.06 +73 30 55.0   0.58
11 33 10.22 +68 02 47.7   1.01
11 33 10.89 -29 05  1.2   1.66
11 33 11.39 -23 06  8.4   3.15
11 33 13.07 +50 08 37.8  10.55
11 33 14.00 -23 21 28.9   1.10
11 33 14.79 +32 04  2.2   0.77
11 33 16.16 -02 02 33.3   1.01
11 33 16.78 -14 40 25.1   2.34
11 33 17.18 +60 41 28.3   1.94
11 33 18.57 +73 00 24.0   1.03
11 33 18.66 +53 07 32.9   0.43
11 33 19.24 -21 46 28.1   0.65
11 33 19.82 +29 37  4.1   1.16
11 33 20.10 +60 47 47.6   0.50
11 33 20.14 -23 07 10.7   1.16
11 33 20.49 -24 32 19.3   0.53
11 33 20.92 +45 30 42.4   1.39
11 33 22.51 +41 01 37.9   0.55
11 33 24.53 -01 27 50.6   0.89
11 33 26.40 +66 35  0.3   1.83
11 33 28.23 +71 00 52.0   0.93
11 33 28.34 +17 36 32.1   0.75
11 33 29.01 -29 11 49.0   1.92
11 33 29.93 +29 10  5.1   1.27
11 33 31.60 -27 15 22.5   3.50
11 33 31.98 +33 18  5.4  12.44
11 33 32.35 -01 52 36.0   1.15
11 33 36.90 -19 54 10.2  21.64
11 33 39.52 -11 59 36.7   1.79
11 33 41.96 -17 21 14.0   2.10
11 33 41.96 +62 42 22.0   0.44
11 33 43.54 +22 33 29.7   2.28
11 33 44.29 +23 24 42.9   2.71
11 33 44.80 -02 14 35.4   1.95
11 33 45.06 -18 38  2.1   1.04
11 33 45.23 +15 26 48.3   1.03
11 33 48.27 -30 29 57.5   2.73
11 33 49.32 -00 25  8.4   0.92
11 33 49.48 +14 31 57.0   0.61
11 33 49.83 +54 05 22.0   0.51
11 33 52.09 -15 32 11.8   0.75
11 33 53.01 +35 47 37.1   1.00
11 33 55.27 +62 32 53.0   1.23
11 33 55.68 +49 03 50.1   3.84
11 33 55.71 -04 57 21.9   1.16
11 33 55.91 -19 45 42.3   0.83
11 33 56.04 +46 20 19.7   0.53
11 33 56.73 +24 24 22.6   1.21
11 33 57.12 +21 05 39.9   4.10
11 33 57.92 +00 58 45.8   1.77
11 33 59.50 -22 45 14.0   1.47
11 33 59.73 +65 11 34.8   0.98
11 34  1.20 +75 07 17.4   1.27
11 34  1.57 -20 06 29.6   5.92
11 34  2.72 +47 02 37.9   0.54
11 34  2.80 +52 12 33.8   0.63
11 34  3.60 +21 45 13.7   0.94
11 34  3.77 +38 35 48.0   2.53
11 34  4.60 +45 04 35.2   7.65
11 34  5.67 -25 48  0.7   4.28
11 34  6.64 +09 47  9.6   1.40
11 34  7.31 +18 55  7.2   0.71
11 34  7.70 +04 26  3.2   1.34
11 34  7.72 +02 28  9.6   0.94
11 34  8.25 +39 59  3.4   0.71
11 34  8.71 -08 57  4.5   1.40
11 34  8.82 -27 36 56.5   1.39
11 34  9.75 +33 17 47.8   0.79
11 34  9.84 +34 35  1.9   0.83
11 34 12.85 +38 51 14.6   1.11
11 34 13.27 +47 08 56.2   0.64
11 34 15.42 +38 28  8.4   0.55
11 34 15.44 +12 10 14.7   1.00
11 34 15.85 +72 49 13.0   0.50
11 34 16.96 +50 30 10.5   0.78
11 34 19.49 +30 46 30.8   1.77
11 34 19.66 +15 32 13.9   1.34
11 34 20.66 +50 17 43.0   0.61
11 34 23.02 -26 53 35.2   1.53
